window_start,price_open,price_high,price_low,price_close,price_mean,market_cap_mean,volume_sum,price_return,price_range_pct,next_price_close,next_4h_return,target_up_next_4h,tweet_count,sentiment_mean,sentiment_min,sentiment_max,sentiment_std,positive_tweet_ratio,negative_tweet_ratio,engagement_weight_mean,engagement_weight_sum,weighted_sentiment_sum,weighted_sentiment_mean,weighted_sentiment_delta_4h,sentiment_mean_delta_4h,tweet_count_delta_4h,engagement_weight_sum_delta_4h,weighted_sentiment_mean_24h,tweet_count_mean_24h,engagement_weight_sum_mean_24h,price_return_mean_24h,volume_sum_mean_24h,weighted_sentiment_std_24h,tweet_count_std_24h,engagement_weight_sum_std_24h,price_return_std_24h,volume_sum_std_24h,tweet_count_zscore_24h,engagement_weight_sum_zscore_24h,weighted_sentiment_zscore_24h,volume_sum_zscore_24h,weighted_sentiment_mean_7d,tweet_count_mean_7d,engagement_weight_sum_mean_7d
2025-06-08T00:00:00Z,105665.12,105716.47,105524.79,105549.37,105613.94,2099291787723.0,70455656119.0,-0.001095,0.001814,105517.46,-0.000302,0,20,0.2974,-0.5294,0.93,0.4459,0.6,0.15,0.7445,14.8895,5.4698,0.3674,0.0,0.0,0.0,0.0,0.3673618214177776,20.0,14.8895,-0.001095461348976214,70455656119.36763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673618214177776,20.0,14.8895
2025-06-08T04:00:00Z,105513.45,105628.0,105487.25,105517.46,105536.54,2097649014055.0,66117650918.0,3.8e-05,0.001334,105383.65,-0.001268,0,20,0.2511,-0.4753,0.9866,0.467,0.55,0.25,1.0881,21.7625,3.7616,0.1728,-0.19451345473196485,-0.046284999999999965,0.0,6.872999999999999,0.27010509405179517,20.0,18.326,-0.0005287139863614284,68286653518.88841,0.13754178287299487,0.0,4.85994490709514,0.0008015018066490124,3067432894.4202213,0.0,0.7071067811865475,-0.7071067811865474,-0.7071067811865475,0.27010509405179517,20.0,18.326
2025-06-08T08:00:00Z,105471.47,105471.47,105223.76,105383.65,105385.65,2094905094544.0,60919339107.0,-0.000833,0.002349,105823.02,0.004169,1,20,0.3505,-0.4753,0.9986,0.5041,0.6,0.3,1.0295,20.5902,8.7837,0.4266,0.2537475697305407,0.09934500000000002,0.0,-1.1723,0.3222687081733146,20.0,19.08073333333333,-0.0006300215319800549,65830882048.34315,0.13274787731861243,0.0,3.6767376114339902,0.0005932893302838218,4774621747.06204,0.0,0.4105451153143209,0.7859050581474817,-1.0286768672539854,0.3222687081733146,20.0,19.08073333333333
2025-06-08T12:00:00Z,105678.52,105823.02,105677.06,105823.02,105737.4,2101869675965.0,62363542747.0,0.001367,0.001381,106334.89,0.004837,1,20,0.1623,-0.7245,0.9331,0.4425,0.45,0.25,1.0624,21.2477,3.77,0.1774,-0.24916644381244807,-0.18816000000000002,0.0,0.6574999999999989,0.2860589042809623,20.0,19.622474999999998,-0.00013069832204982512,64964047222.88599,0.13035566301503246,0.0,3.191583062133898,0.0011099352044988318,4266569934.992265,0.0,0.5092222161729897,-0.8333309743860526,-0.609507055080347,0.2860589042809623,20.0,19.622474999999998
2025-06-08T16:00:00Z,106002.76,106334.89,106002.76,106334.89,106206.29,2111031635583.0,62957595123.0,0.003133,0.003133,105859.29,-0.004473,0,20,0.149,-0.6808,0.9735,0.4567,0.4,0.35,1.0871,21.7427,1.1667,0.0537,-0.12376911049864708,-0.013269999999999976,0.0,0.495000000000001,0.23957919984582152,20.0,20.046519999999997,0.0005220724657454864,64562756802.975426,0.15344791879317476,0.0,2.922109279612929,0.0017477172613537797,3802352464.3561006,0.0,0.580464259784522,-1.2116085979058109,-0.4221496283391181,0.23957919984582152,20.0,20.046519999999997
2025-06-08T20:00:00Z,106308.26,106348.57,105859.29,105859.29,106183.6,2110893826961.0,62222991264.0,-0.004223,0.004602,105622.44,-0.002237,0,20,0.2117,-0.6908,0.9968,0.4239,0.45,0.1,1.006,20.121,4.817,0.2394,0.18574277429849897,0.06266499999999997,0.0,-1.6217000000000006,0.23954985927214414,20.0,20.058933333333332,-0.00026882383863227567,64172795879.775024,0.13724800978805118,0.0,2.613790859779462,0.0024893200449475307,3532523820.202177,0.0,0.02374584272281959,-0.0010688888575754994,-0.5519579527960304,0.23954985927214414,20.0,20.058933333333332
2025-06-09T00:00:00Z,105724.24,105759.61,105605.3,105622.44,105677.9,2100535358237.0,67942701628.0,-0.000963,0.00146,105677.07,0.000517,1,20,0.2947,-0.296,0.992,0.46,0.5,0.25,0.909,18.18,6.1128,0.3362,0.09683178033991705,0.08298500000000003,0.0,-1.940999999999999,0.23436204515979356,20.0,20.60735,-0.00024671952108446714,63753970131.22147,0.13193612621301118,0.0,1.353683695329153,0.002481086953744614,2686223714.2935615,0.0,-1.7931441505689274,0.7721379618149979,1.5593382913479392,0.2533620131966484,20.0,19.790514285714284
2025-06-09T04:00:00Z,105622.25,105677.07,105443.99,105677.07,105574.72,2098279286448.0,74069131171.0,0.000519,0.002207,107193.15,0.014346,1,20,0.2939,-0.5106,0.8955,0.4128,0.7,0.15,0.4572,9.145,2.5017,0.2736,-0.06267253652497556,-0.0007850000000000357,0.0,-9.035,0.2511477174152746,20.0,18.50443333333333,-0.00016655054326953508,65079216839.943565,0.12891694181868532,0.0,4.747206393097595,0.0024998285739161533,5027064284.248013,0.0,-1.9715665505805442,0.17386917876898766,1.788303037812252,0.2558870615744047,20.0,18.459825
2025-06-09T08:00:00Z,105603.46,107193.15,105603.46,107193.15,106336.47,2113389163926.0,83347721531.0,0.015053,0.015053,107619.7,0.003979,1,20,0.3008,0.0,0.7506,0.2662,0.75,0.0,1.1259,22.5186,6.2292,0.2766,0.00306066338205796,0.006950000000000012,0.0,13.3736,0.2261522386126751,20.0,18.825833333333332,0.002481123755587257,68817280577.21045,0.0992130650555701,0.0,4.976407667652105,0.006639098468063185,8472919620.266302,0.0,0.742054693523317,0.5087114782696459,1.714927274759961,0.258191061799555,20.0,18.9108
2025-06-09T12:00:00Z,107702.0,107799.21,107115.21,107619.7,107559.03,2138270224659.0,102368934670.0,-0.000764,0.006351,108452.75,0.007741,1,20,0.2577,-0.6486,0.9916,0.5034,0.5,0.15,1.0396,20.7916,5.5515,0.267,-0.009616706706626399,-0.043169999999999986,0.0,-1.7270000000000003,0.2410817159943793,20.0,18.749816666666664,0.0021258952980341464,75484845897.71248,0.09713287663935324,0.0,4.935327661023802,0.006766414487728996,15338031366.388474,0.0,0.41370775631739515,0.26689872468214015,1.7527730990776011,0.2590725913090125,20.0,19.09888
2025-06-09T16:00:00Z,107772.83,108452.75,107772.83,108452.75,108113.79,2149234885780.0,116212223184.0,0.006309,0.006309,110191.91,0.016036,1,20,0.1497,-0.75,0.9975,0.4898,0.55,0.2,1.1602,23.2047,3.2655,0.1407,-0.1262791710223026,-0.10799500000000001,0.0,2.4131,0.2555928499554742,20.0,18.99348333333333,0.002655174433224295,84360617241.15596,0.06458299449158232,0.0,5.144311223251045,0.006981738746660621,21001844576.08412,0.0,0.8186162313883705,-1.778574452731794,1.516609925735248,0.24831391808745024,20.0,19.472136363636363
2025-06-09T20:00:00Z,108539.58,110191.91,108539.58,110191.91,109359.94,2173303472658.0,135813077007.0,0.015223,0.015223,109688.31,-0.00457,0,20,0.1115,-0.6307,0.9666,0.4272,0.4,0.2,1.0324,20.6487,3.0332,0.1469,0.00616829374674388,-0.03818999999999999,0.0,-2.5559999999999974,0.2401749038246099,20.0,19.081433333333333,0.0058962682634805105,96625631531.74384,0.07871664328589298,0.0,5.171880257185647,0.007633327912205209,26306216211.276817,0.0,0.30303614715154276,-1.185002565051642,1.4896648442643656,0.23986238154837702,20.0,19.570183333333333
2025-06-10T00:00:00Z,110265.69,110265.69,109688.31,109688.31,109924.71,2185335095828.0,155644138778.0,-0.005236,0.005236,109555.2,-0.001214,0,20,0.2878,-0.5255,0.9887,0.4722,0.6,0.15,0.9438,18.877,5.8393,0.3093,0.16243773805372805,0.17631000000000002,0.0,-1.7717000000000027,0.2356912839793808,20.0,19.197599999999998,0.005184026417067539,111242537723.44817,0.07268600280568085,0.0,5.1553849466358965,0.008546124464098344,31108311130.043083,0.0,-0.062187402748499654,1.0131515126756054,1.427322777800783,0.24520629201944802,20.0,19.516861538461537
2025-06-10T04:00:00Z,109577.37,109577.37,109333.96,109555.2,109505.25,2176560017153.0,154858243851.0,-0.000202,0.002221,109331.86,-0.002039,0,20,0.1523,-0.4404,0.9095,0.3922,0.4,0.2,0.9828,19.6554,2.9451,0.1498,-0.15949853509143128,-0.13551000000000002,0.0,0.7784000000000013,0.21506999770640908,20.0,20.949333333333332,0.005063790564576834,124707389836.80084,0.07720360728944888,0.0,1.6512641093013147,0.008629550272870127,29227690016.389687,0.0,-0.7836016819143623,-0.8449775524213902,1.0315852534753738,0.2383940342024066,20.0,19.526757142857143
2025-06-10T08:00:00Z,109250.09,109496.85,109199.47,109331.86,109319.57,2172873326736.0,160551272813.0,0.000748,0.002722,108650.27,-0.006234,0,20,0.0144,-0.9075,0.7906,0.5365,0.35,0.35,0.9668,19.335,1.6257,0.0841,-0.06575348268430772,-0.13786500000000002,0.0,-0.32039999999999935,0.18297968708904302,20.0,20.418733333333332,0.00267963882573,137574648383.82214,0.08601458238005745,0.0,1.5548390188912378,0.007170353912536121,23883270495.506535,0.0,-0.6970067770142185,-1.1497874483130905,0.9620384458436055,0.2281065119153502,20.0,19.513973333333333
2025-06-10T12:00:00Z,109607.19,109648.77,108650.27,108650.27,109290.75,2172135202236.0,153717192431.0,-0.00873,0.00911,109382.93,0.006743,1,20,0.2464,-0.9168,0.9821,0.4749,0.5,0.15,0.9182,18.3635,4.4304,0.2413,0.1571817031447986,0.23197500000000001,0.0,-0.9715000000000025,0.17868911144691454,20.0,20.014049999999997,0.0013519065886242775,146132691344.05246,0.08150894392303785,0.0,1.7429839227600474,0.008541948380302731,16933705454.695784,0.0,-0.9469680003624603,0.7676923363591602,0.4478937647254829,0.22892878636072578,20.0,19.44206875
2025-06-10T16:00:00Z,109000.4,109382.93,108743.0,109382.93,108968.86,2165635742717.0,156657828331.0,0.003509,0.005871,109750.11,0.003357,1,20,0.1509,-0.8612,0.9913,0.5532,0.45,0.35,1.1796,23.5928,3.6703,0.1556,-0.08569343778077124,-0.09553,0.0,5.229300000000002,0.1811628246783746,20.0,20.078733333333332,0.0008853387049334091,152873625535.28613,0.08034330638049214,0.0,1.886375641982973,0.008289777810977863,8679341371.256159,0.0,1.8628668587835737,-0.31854998967282755,0.43600114735000445,0.22461353217836472,20.0,19.686229411764703
2025-06-10T20:00:00Z,109547.82,109920.32,109547.82,109750.11,109765.33,2182114063306.0,153467211660.0,0.001847,0.0034,109670.03,-0.00073,0,20,0.2617,-0.7861,0.9832,0.4885,0.6,0.15,1.0901,21.8022,6.2545,0.2869,0.13130717012483184,0.11086500000000002,0.0,-1.7906000000000013,0.20449301730618263,20.0,20.270983333333334,-0.0013441046485827323,155815981310.76248,0.08832961667436554,0.0,2.010760069641993,0.004671780697003106,2607685431.5272818,0.0,0.7615113756159342,0.9326839760094428,-0.9007105006636515,0.22807259346764555,20.0,19.80378333333333
2025-06-11T00:00:00Z,110212.73,110212.73,109611.52,109670.03,109865.28,2183138689911.0,138778820179.0,-0.004924,0.005455,109541.98,-0.001168,0,20,0.2582,-0.668,0.9891,0.4499,0.5,0.1,0.9966,19.9321,5.1997,0.2609,-0.0260052751173096,-0.0035600000000000076,0.0,-1.8701000000000008,0.19641604107215108,20.0,20.44683333333333,-0.0012920790360029075,153005094877.6132,0.07849360557525215,0.0,1.9079776378843314,0.004621232661973198,7440819187.017718,0.0,-0.2697795420202599,0.8211537579856183,-1.9119231822025278,0.22979884435188053,20.0,19.81053684210526
