tweet_id,created_at,engagement_weight,sentiment_score,sentiment_label
1962968743572631796,2025-09-02T19:59:53+00:00,1.0176,0.0,null
1963027807425949901,2025-09-02T23:54:35+00:00,0.545,0.0,null
1963027810412630186,2025-09-02T23:54:35+00:00,0.7711,0.0,null
1963027856759652566,2025-09-02T23:54:47+00:00,0.837,0.0,null
1963027957032849665,2025-09-02T23:55:10+00:00,0.4814,0.0,null
1963027996761043139,2025-09-02T23:55:20+00:00,1.4497,0.0,null
1963028021654257699,2025-09-02T23:55:26+00:00,1.1214,0.0,null
1963028105129238778,2025-09-02T23:55:46+00:00,1.3579,0.0,null
1963028212679688305,2025-09-02T23:56:11+00:00,0.6704,0.0,null
1963028471904706875,2025-09-02T23:57:13+00:00,1.1313,0.0,null
1963028559410192410,2025-09-02T23:57:34+00:00,0.9727,0.0,null
1963028647339872306,2025-09-02T23:57:55+00:00,0.644,0.0,null
1963028775530332451,2025-09-02T23:58:26+00:00,1.3205,0.0,null
1963028808384065637,2025-09-02T23:58:33+00:00,0.9151,0.0,null
1963028829703720981,2025-09-02T23:58:38+00:00,0.9559,0.0,null
1963028877778796604,2025-09-02T23:58:50+00:00,0.9287,0.0,null
1963028927581995116,2025-09-02T23:59:02+00:00,0.9024,0.0,null
1963028953360216103,2025-09-02T23:59:08+00:00,1.5756,0.0,null
1963028965888491874,2025-09-02T23:59:11+00:00,0.7095,0.0,null
1963028981382365311,2025-09-02T23:59:15+00:00,0.9548,0.0,null
1963029091042656266,2025-09-02T23:59:41+00:00,0.74,0.0,null
1963088339025658149,2025-09-03T03:55:07+00:00,0.7059,0.0,null
1963088426892415310,2025-09-03T03:55:28+00:00,0.801,0.0,null
1963088564587266284,2025-09-03T03:56:00+00:00,1.3174,0.0,null
1963088599164878882,2025-09-03T03:56:09+00:00,1.9573,0.0,null
1963088687157133371,2025-09-03T03:56:30+00:00,0.6952,0.0,null
1963088775195541507,2025-09-03T03:56:51+00:00,1.2597,0.0,null
1963088802399789368,2025-09-03T03:56:57+00:00,0.9327,0.0,null
1963088825741185445,2025-09-03T03:57:03+00:00,0.6504,0.0,null
1963088845400137782,2025-09-03T03:57:07+00:00,1.0719,0.0,null
1963089195796464018,2025-09-03T03:58:31+00:00,1.8396,0.0,null
1963089226456510874,2025-09-03T03:58:38+00:00,0.943,0.0,null
1963089251823649062,2025-09-03T03:58:44+00:00,0.6814,0.0,null
1963089285227139187,2025-09-03T03:58:52+00:00,0.7346,0.0,null
1963089323466658109,2025-09-03T03:59:01+00:00,0.7307,0.0,null
1963089370782539957,2025-09-03T03:59:13+00:00,0.8343,0.0,null
1963089393624711631,2025-09-03T03:59:18+00:00,0.6866,0.0,null
1963089490739921359,2025-09-03T03:59:41+00:00,1.6963,0.0,null
1963089502496539064,2025-09-03T03:59:44+00:00,0.6935,0.0,null
1963089544607138171,2025-09-03T03:59:54+00:00,1.3358,0.0,null
1963149217372987479,2025-09-03T07:57:01+00:00,1.3166,0.0,null
1963149318052880892,2025-09-03T07:57:25+00:00,0.9411,0.0,null
1963149324604391921,2025-09-03T07:57:27+00:00,0.7907,0.0,null
1963149380560511280,2025-09-03T07:57:40+00:00,1.2896,0.0,null
1963149413314109508,2025-09-03T07:57:48+00:00,0.6692,0.0,null
1963149450378887266,2025-09-03T07:57:57+00:00,1.2288,0.0,null
1963149498655383916,2025-09-03T07:58:08+00:00,0.5838,0.0,null
1963149521795314112,2025-09-03T07:58:14+00:00,0.8769,0.0,null
1963149528485286031,2025-09-03T07:58:15+00:00,1.1061,0.0,null
1963149560219385914,2025-09-03T07:58:23+00:00,0.7613,0.0,null
1963149630327365936,2025-09-03T07:58:40+00:00,0.6055,0.0,null
1963149672756731996,2025-09-03T07:58:50+00:00,0.562,0.0,null
1963149808488599566,2025-09-03T07:59:22+00:00,1.005,0.0,null
1963149825760772292,2025-09-03T07:59:26+00:00,0.5588,0.0,null
1963149851094339617,2025-09-03T07:59:32+00:00,1.2486,0.0,null
1963149853653193166,2025-09-03T07:59:33+00:00,1.2178,0.0,null
1963149887945560451,2025-09-03T07:59:41+00:00,1.2751,0.0,null
1963149899546948026,2025-09-03T07:59:44+00:00,0.5998,0.0,null
1963149930328965381,2025-09-03T07:59:51+00:00,1.3059,0.0,null
1963149946451829004,2025-09-03T07:59:55+00:00,0.9998,0.0,null
1963209516117262478,2025-09-03T11:56:37+00:00,0.9459,0.0,null
1963209576565608694,2025-09-03T11:56:52+00:00,1.0437,0.0,null
1963209736985452585,2025-09-03T11:57:30+00:00,0.733,0.0,null
1963209753003266137,2025-09-03T11:57:34+00:00,1.3153,0.0,null
1963209804010123319,2025-09-03T11:57:46+00:00,0.5478,0.0,null
1963209825359114547,2025-09-03T11:57:51+00:00,0.5255,0.0,null
1963209822586761540,2025-09-03T11:57:51+00:00,1.3628,0.0,null
1963209835014459608,2025-09-03T11:57:53+00:00,1.3686,0.0,null
1963209843897930161,2025-09-03T11:57:56+00:00,0.7335,0.0,null
1963209859177808360,2025-09-03T11:57:59+00:00,0.9725,0.0,null
1963209940891254982,2025-09-03T11:58:19+00:00,1.6921,0.0,null
1963209975808852216,2025-09-03T11:58:27+00:00,0.7164,0.0,null
1963210028888052096,2025-09-03T11:58:40+00:00,0.5121,0.0,null
1963210045623091554,2025-09-03T11:58:44+00:00,0.7578,0.0,null
1963210202548711490,2025-09-03T11:59:21+00:00,0.9751,0.0,null
1963210232571781440,2025-09-03T11:59:28+00:00,1.269,0.0,null
1963210248468201622,2025-09-03T11:59:32+00:00,0.7732,0.0,null
1963210257431171206,2025-09-03T11:59:34+00:00,0.8015,0.0,null
1963210323021729794,2025-09-03T11:59:50+00:00,0.7459,0.0,null
1963210340604227724,2025-09-03T11:59:54+00:00,0.5332,0.0,null
1963270305108918332,2025-09-03T15:58:11+00:00,1.4185,0.0,null
1963270327036973210,2025-09-03T15:58:16+00:00,0.9465,0.0,null
1963270333881864623,2025-09-03T15:58:18+00:00,0.58,0.0,null
1963270337031721443,2025-09-03T15:58:18+00:00,0.4514,0.0,null
1963270360230510701,2025-09-03T15:58:24+00:00,0.6937,0.0,null
1963270364840018154,2025-09-03T15:58:25+00:00,1.075,0.0,null
1963270389515088162,2025-09-03T15:58:31+00:00,1.0114,0.0,null
1963270399321415693,2025-09-03T15:58:33+00:00,2.3115,0.0,null
1963270441377972467,2025-09-03T15:58:43+00:00,0.7164,0.0,null
1963270511489916941,2025-09-03T15:59:00+00:00,1.5631,0.0,null
1963270526631096474,2025-09-03T15:59:04+00:00,0.7144,0.0,null
1963270531005764021,2025-09-03T15:59:05+00:00,0.8859,0.0,null
1963270559028191259,2025-09-03T15:59:11+00:00,0.566,0.0,null
1963270569769505033,2025-09-03T15:59:14+00:00,0.7783,0.0,null
1963270572193853885,2025-09-03T15:59:14+00:00,0.9797,0.0,null
1963270579424821441,2025-09-03T15:59:16+00:00,1.8719,0.0,null
1963270604020400398,2025-09-03T15:59:22+00:00,0.4816,0.0,null
1963270635502874708,2025-09-03T15:59:29+00:00,1.2581,0.0,null
1963270646638477593,2025-09-03T15:59:32+00:00,0.6722,0.0,null
1963270662723608589,2025-09-03T15:59:36+00:00,0.7799,0.0,null
1963330684753514757,2025-09-03T19:58:06+00:00,0.6465,0.0,null
1963330697545888017,2025-09-03T19:58:09+00:00,0.9101,0.0,null
1963330698833514872,2025-09-03T19:58:10+00:00,1.2443,0.0,null
1963330726319042576,2025-09-03T19:58:16+00:00,1.2504,0.0,null
1963330730542690601,2025-09-03T19:58:17+00:00,1.4614,0.0,null
1963330768647671832,2025-09-03T19:58:26+00:00,1.0633,0.0,null
1963330809361776824,2025-09-03T19:58:36+00:00,0.581,0.0,null
1963330820027887932,2025-09-03T19:58:39+00:00,0.7547,0.0,null
1963330825468121107,2025-09-03T19:58:40+00:00,1.3695,0.0,null
1963330867721351535,2025-09-03T19:58:50+00:00,1.5665,0.0,null
1963330896682996061,2025-09-03T19:58:57+00:00,1.3936,0.0,null
1963330917218336797,2025-09-03T19:59:02+00:00,0.6225,0.0,null
1963330950353621309,2025-09-03T19:59:10+00:00,0.5239,0.0,null
1963330962873319732,2025-09-03T19:59:13+00:00,0.8814,0.0,null
1963330974051144078,2025-09-03T19:59:15+00:00,0.5539,0.0,null
1963331048361578609,2025-09-03T19:59:33+00:00,1.1619,0.0,null
1963331112605831508,2025-09-03T19:59:48+00:00,0.9515,0.0,null
1963331113436279248,2025-09-03T19:59:49+00:00,1.3394,0.0,null
1963331126283350272,2025-09-03T19:59:52+00:00,0.5624,0.0,null
1963331144356958481,2025-09-03T19:59:56+00:00,1.033,0.0,null
1963390091486781683,2025-09-03T23:54:10+00:00,1.1699,0.0,null
1963390139381817744,2025-09-03T23:54:21+00:00,0.4914,0.0,null
1963390157584842871,2025-09-03T23:54:26+00:00,0.8639,0.0,null
1963390319908520007,2025-09-03T23:55:04+00:00,1.238,0.0,null
1963390363231482272,2025-09-03T23:55:15+00:00,1.6132,0.0,null
1963390424585842757,2025-09-03T23:55:29+00:00,0.6709,0.0,null
1963390704723374204,2025-09-03T23:56:36+00:00,0.5468,0.0,null
1963390775447667034,2025-09-03T23:56:53+00:00,0.5318,0.0,null
1963390865591894136,2025-09-03T23:57:15+00:00,0.9777,0.0,null
1963390899053846717,2025-09-03T23:57:23+00:00,1.7981,0.0,null
1963390921363587368,2025-09-03T23:57:28+00:00,1.1778,0.0,null
1963391023398494506,2025-09-03T23:57:52+00:00,0.755,0.0,null
1963391170869940575,2025-09-03T23:58:27+00:00,1.5139,0.0,null
1963391240701091934,2025-09-03T23:58:44+00:00,0.379,0.0,null
1963391322355544497,2025-09-03T23:59:03+00:00,1.0755,0.0,null
1963391322787553621,2025-09-03T23:59:04+00:00,1.079,0.0,null
1963391326583435552,2025-09-03T23:59:04+00:00,0.7759,0.0,null
1963391349538922569,2025-09-03T23:59:10+00:00,1.0009,0.0,null
1963391411405148505,2025-09-03T23:59:25+00:00,0.756,0.0,null
1963391521593368897,2025-09-03T23:59:51+00:00,0.6859,0.0,null
1963450465510887447,2025-09-04T03:54:04+00:00,0.9355,0.0,null
1963450588374733301,2025-09-04T03:54:34+00:00,1.1107,0.0,null
1963450751935521045,2025-09-04T03:55:13+00:00,1.5025,0.0,null
1963450848249614581,2025-09-04T03:55:36+00:00,0.9944,0.0,null
1963450851173044422,2025-09-04T03:55:36+00:00,1.055,0.0,null
1963451130903691562,2025-09-04T03:56:43+00:00,0.9869,0.0,null
1963451224344391801,2025-09-04T03:57:05+00:00,0.6278,0.0,null
1963451279222640706,2025-09-04T03:57:18+00:00,0.807,0.0,null
1963451349716079018,2025-09-04T03:57:35+00:00,0.6168,0.0,null
1963451361527300406,2025-09-04T03:57:38+00:00,0.5694,0.0,null
1963451453629977063,2025-09-04T03:58:00+00:00,1.6972,0.0,null
1963451583733137865,2025-09-04T03:58:31+00:00,0.5332,0.0,null
1963451675261170096,2025-09-04T03:58:53+00:00,1.2002,0.0,null
1963451709868396991,2025-09-04T03:59:01+00:00,1.3435,0.0,null
1963451714779893765,2025-09-04T03:59:02+00:00,1.0623,0.0,null
1963451739333431296,2025-09-04T03:59:08+00:00,0.6328,0.0,null
1963451804617740724,2025-09-04T03:59:24+00:00,1.0153,0.0,null
1963451861404430687,2025-09-04T03:59:37+00:00,1.3733,0.0,null
1963451890202509507,2025-09-04T03:59:44+00:00,1.2812,0.0,null
1963451923765346404,2025-09-04T03:59:52+00:00,0.6275,0.0,null
1963511583352451446,2025-09-04T07:56:56+00:00,1.303,0.0,null
1963511599991591273,2025-09-04T07:57:00+00:00,2.2394,0.0,null
1963511622519198202,2025-09-04T07:57:05+00:00,1.5284,0.0,null
1963511626730291468,2025-09-04T07:57:06+00:00,1.2337,0.0,null
1963511665770545421,2025-09-04T07:57:16+00:00,1.3755,0.0,null
1963511847203868873,2025-09-04T07:57:59+00:00,0.8856,0.0,null
1963511860776333429,2025-09-04T07:58:02+00:00,0.6764,0.0,null
1963511910319456740,2025-09-04T07:58:14+00:00,0.6123,0.0,null
1963511927914606806,2025-09-04T07:58:18+00:00,1.4456,0.0,null
1963511994788557227,2025-09-04T07:58:34+00:00,1.265,0.0,null
1963512013151199306,2025-09-04T07:58:38+00:00,0.7894,0.0,null
1963512029312160013,2025-09-04T07:58:42+00:00,0.9388,0.0,null
1963512042616197553,2025-09-04T07:58:45+00:00,0.5649,0.0,null
1963512109712494633,2025-09-04T07:59:01+00:00,0.8296,0.0,null
1963512166624936221,2025-09-04T07:59:15+00:00,0.4777,0.0,null
1963512173197443438,2025-09-04T07:59:17+00:00,1.2534,0.0,null
1963512214645567642,2025-09-04T07:59:26+00:00,1.0641,0.0,null
1963512297491411397,2025-09-04T07:59:46+00:00,0.6212,0.0,null
1963512309860454900,2025-09-04T07:59:49+00:00,0.4068,0.0,null
1963512313077494262,2025-09-04T07:59:50+00:00,0.9452,0.0,null
1963572258271891680,2025-09-04T11:58:02+00:00,0.5198,0.0,null
1963572279125619141,2025-09-04T11:58:07+00:00,1.2787,0.0,null
1963572371463311699,2025-09-04T11:58:29+00:00,1.1829,0.0,null
1963572389737902143,2025-09-04T11:58:33+00:00,1.712,0.0,null
1963572387275768217,2025-09-04T11:58:33+00:00,0.5836,0.0,null
1963572419517411366,2025-09-04T11:58:40+00:00,0.9165,0.0,null
1963572461456273852,2025-09-04T11:58:50+00:00,0.8433,0.0,null
1963572485028278663,2025-09-04T11:58:56+00:00,1.1311,0.0,null
1963572489553879235,2025-09-04T11:58:57+00:00,0.8724,0.0,null
1963572504175546409,2025-09-04T11:59:01+00:00,1.8478,0.0,null
1963572521023737973,2025-09-04T11:59:05+00:00,1.8941,0.0,null
1963572543928848688,2025-09-04T11:59:10+00:00,0.6476,0.0,null
1963572641622606319,2025-09-04T11:59:33+00:00,1.2399,0.0,null
1963572646819340349,2025-09-04T11:59:35+00:00,0.6753,0.0,null
1963572691425788400,2025-09-04T11:59:45+00:00,1.1062,0.0,null
1963572707406352485,2025-09-04T11:59:49+00:00,2.2555,0.0,null
1963572712971878898,2025-09-04T11:59:50+00:00,1.2746,0.0,null
1963572728348238253,2025-09-04T11:59:54+00:00,1.1084,0.0,null
1963572731758223587,2025-09-04T11:59:55+00:00,0.761,0.0,null
1963572735554327009,2025-09-04T11:59:56+00:00,0.9764,0.0,null
1963632793184841815,2025-09-04T15:58:35+00:00,0.7686,0.0,null
1963632798964830603,2025-09-04T15:58:36+00:00,0.8677,0.0,null
1963632824516280569,2025-09-04T15:58:42+00:00,1.99,0.0,null
1963632838701637921,2025-09-04T15:58:45+00:00,0.7001,0.0,null
1963632848503722371,2025-09-04T15:58:48+00:00,0.8938,0.0,null
1963632848751268092,2025-09-04T15:58:48+00:00,2.2949,0.0,null
1963632879876866514,2025-09-04T15:58:55+00:00,0.6687,0.0,null
1963632882649370921,2025-09-04T15:58:56+00:00,0.6472,0.0,null
1963632908016488467,2025-09-04T15:59:02+00:00,0.7638,0.0,null
1963632907970400432,2025-09-04T15:59:02+00:00,0.7007,0.0,null
1963632925318004824,2025-09-04T15:59:06+00:00,0.9429,0.0,null
1963632927910097088,2025-09-04T15:59:07+00:00,1.2138,0.0,null
1963632930783465787,2025-09-04T15:59:07+00:00,1.103,0.0,null
1963632933605929113,2025-09-04T15:59:08+00:00,0.8412,0.0,null
1963632939897373160,2025-09-04T15:59:10+00:00,0.9537,0.0,null
1963632959006679476,2025-09-04T15:59:14+00:00,0.8263,0.0,null
1963633021334028534,2025-09-04T15:59:29+00:00,1.2925,0.0,null
1963633091097866241,2025-09-04T15:59:46+00:00,1.2577,0.0,null
1963633130822041707,2025-09-04T15:59:55+00:00,1.3973,0.0,null
1963633136082063704,2025-09-04T15:59:56+00:00,1.2423,0.0,null
1963692912538960199,2025-09-04T19:57:28+00:00,1.4351,0.0,null
1963692942310175003,2025-09-04T19:57:35+00:00,1.2852,0.0,null
1963692958206640411,2025-09-04T19:57:39+00:00,0.5087,0.0,null
1963692975248015666,2025-09-04T19:57:43+00:00,1.126,0.0,null
1963692993266761888,2025-09-04T19:57:47+00:00,0.8336,0.0,null
1963693001219129411,2025-09-04T19:57:49+00:00,0.9775,0.0,null
1963693045377081384,2025-09-04T19:58:00+00:00,2.2807,0.0,null
1963693057460863061,2025-09-04T19:58:03+00:00,1.3775,0.0,null
1963693068994920792,2025-09-04T19:58:05+00:00,0.5124,0.0,null
1963693069636890639,2025-09-04T19:58:06+00:00,1.9433,0.0,null
1963693084300169474,2025-09-04T19:58:09+00:00,0.8261,0.0,null
1963693291243012435,2025-09-04T19:58:58+00:00,1.4422,0.0,null
1963693296989213071,2025-09-04T19:59:00+00:00,1.385,0.0,null
1963693378157138037,2025-09-04T19:59:19+00:00,0.7618,0.0,null
1963693378333188189,2025-09-04T19:59:19+00:00,0.5406,0.0,null
1963693383718781180,2025-09-04T19:59:20+00:00,0.8482,0.0,null
1963693386969600309,2025-09-04T19:59:21+00:00,1.2364,0.0,null
1963693439817838681,2025-09-04T19:59:34+00:00,1.3705,0.0,null
1963693483384086906,2025-09-04T19:59:44+00:00,2.2736,0.0,null
1963693519752527927,2025-09-04T19:59:53+00:00,1.2475,0.0,null
1963812458314744073,2025-09-05T03:52:30+00:00,1.5153,0.0,null
1963812642658603143,2025-09-05T03:53:14+00:00,0.8322,0.0,null
1963812717606617530,2025-09-05T03:53:32+00:00,1.2061,0.0,null
1963812723717775439,2025-09-05T03:53:33+00:00,0.6657,0.0,null
1963812795121836538,2025-09-05T03:53:50+00:00,0.4779,0.0,null
1963812932266946649,2025-09-05T03:54:23+00:00,1.0096,0.0,null
1963813009874100377,2025-09-05T03:54:42+00:00,0.8783,0.0,null
1963813082565632043,2025-09-05T03:54:59+00:00,0.8802,0.0,null
1963813202816356702,2025-09-05T03:55:28+00:00,1.4587,0.0,null
1963813234005180741,2025-09-05T03:55:35+00:00,0.4797,0.0,null
1963813540760105386,2025-09-05T03:56:48+00:00,0.4658,0.0,null
1963813546720121331,2025-09-05T03:56:50+00:00,0.5264,0.0,null
1963813623496839294,2025-09-05T03:57:08+00:00,0.9644,0.0,null
1963813727142392276,2025-09-05T03:57:33+00:00,0.6205,0.0,null
1963813747731906869,2025-09-05T03:57:38+00:00,0.9491,0.0,null
1963814158056464414,2025-09-05T03:59:15+00:00,0.611,0.0,null
1963814176503296302,2025-09-05T03:59:20+00:00,0.4778,0.0,null
1963814188444160154,2025-09-05T03:59:23+00:00,0.4749,0.0,null
1963814200360239523,2025-09-05T03:59:25+00:00,0.6294,0.0,null
1963814338172490009,2025-09-05T03:59:58+00:00,0.5629,0.0,null
1963874433816224123,2025-09-05T07:58:46+00:00,0.92,0.0,null
1963874449972937124,2025-09-05T07:58:50+00:00,0.601,0.0,null
1963874512430051558,2025-09-05T07:59:05+00:00,0.8765,0.0,null
1963874511305969838,2025-09-05T07:59:05+00:00,0.7874,0.0,null
1963874516309876922,2025-09-05T07:59:06+00:00,1.3274,0.0,null
1963874523406553221,2025-09-05T07:59:08+00:00,0.8692,0.0,null
1963874535578489047,2025-09-05T07:59:10+00:00,1.2711,0.0,null
1963874533196140950,2025-09-05T07:59:10+00:00,0.8107,0.0,null
1963874541697982669,2025-09-05T07:59:12+00:00,0.5146,0.0,null
1963874548312617411,2025-09-05T07:59:13+00:00,0.3267,0.0,null
1963874548622701019,2025-09-05T07:59:14+00:00,1.2824,0.0,null
1963874556407414832,2025-09-05T07:59:15+00:00,0.9607,0.0,null
1963874553538503016,2025-09-05T07:59:15+00:00,0.3853,0.0,null
1963874571183874168,2025-09-05T07:59:19+00:00,0.3388,0.0,null
1963874577559298169,2025-09-05T07:59:20+00:00,0.3954,0.0,null
1963874621264113767,2025-09-05T07:59:31+00:00,0.4545,0.0,null
1963874681099878791,2025-09-05T07:59:45+00:00,0.7786,0.0,null
1963874691308806463,2025-09-05T07:59:48+00:00,1.047,0.0,null
1963874691656933473,2025-09-05T07:59:48+00:00,1.0324,0.0,null
1963874737743970743,2025-09-05T07:59:59+00:00,0.6447,0.0,null
1963934538851033256,2025-09-05T11:57:36+00:00,0.8325,0.0,null
1963934555724829169,2025-09-05T11:57:40+00:00,1.3667,0.0,null
1963934563094167882,2025-09-05T11:57:42+00:00,1.3231,0.0,null
1963934614122029232,2025-09-05T11:57:54+00:00,0.8117,0.0,null
1963934614055199036,2025-09-05T11:57:54+00:00,0.7958,0.0,null
1963934679230472314,2025-09-05T11:58:10+00:00,1.5042,0.0,null
1963934700935709084,2025-09-05T11:58:15+00:00,1.3601,0.0,null
1963934705403019642,2025-09-05T11:58:16+00:00,1.2084,0.0,null
1963934742954365016,2025-09-05T11:58:25+00:00,0.7653,0.0,null
1963934757869211676,2025-09-05T11:58:29+00:00,0.4323,0.0,null
1963934769827516808,2025-09-05T11:58:31+00:00,0.5772,0.0,null
1963934807202971746,2025-09-05T11:58:40+00:00,0.6916,0.0,null
1963934808670650494,2025-09-05T11:58:41+00:00,0.7338,0.0,null
1963934833215676607,2025-09-05T11:58:47+00:00,0.921,0.0,null
1963934842376147313,2025-09-05T11:58:49+00:00,0.6272,0.0,null
1963934854841499704,2025-09-05T11:58:52+00:00,0.5464,0.0,null
1963934889293787435,2025-09-05T11:59:00+00:00,0.9952,0.0,null
1963934892192129157,2025-09-05T11:59:01+00:00,1.0865,0.0,null
1963934948512895295,2025-09-05T11:59:14+00:00,0.6769,0.0,null
1963934971128684729,2025-09-05T11:59:19+00:00,1.3881,0.0,null
1963994863893983686,2025-09-05T15:57:19+00:00,0.6941,0.0,null
1963994876393275888,2025-09-05T15:57:22+00:00,1.1496,0.0,null
1963994881912676778,2025-09-05T15:57:23+00:00,1.4995,0.0,null
1963994891811279323,2025-09-05T15:57:26+00:00,0.5497,0.0,null
1963994918285721816,2025-09-05T15:57:32+00:00,0.9817,0.0,null
1963994968420184567,2025-09-05T15:57:44+00:00,0.5836,0.0,null
1963995016097071521,2025-09-05T15:57:55+00:00,1.1164,0.0,null
1963995019594895823,2025-09-05T15:57:56+00:00,0.675,0.0,null
1963995020190736532,2025-09-05T15:57:56+00:00,1.4673,0.0,null
1963995172296884336,2025-09-05T15:58:32+00:00,1.6628,0.0,null
1963995176084427263,2025-09-05T15:58:33+00:00,1.3336,0.0,null
1963995182442877152,2025-09-05T15:58:35+00:00,0.8889,0.0,null
1963995220175106514,2025-09-05T15:58:44+00:00,0.4849,0.0,null
1963995242396287062,2025-09-05T15:58:49+00:00,0.5517,0.0,null
1963995300525158531,2025-09-05T15:59:03+00:00,0.9671,0.0,null
1963995351830200451,2025-09-05T15:59:15+00:00,0.8686,0.0,null
1963995379747479999,2025-09-05T15:59:22+00:00,2.3491,0.0,null
1963995401104568652,2025-09-05T15:59:27+00:00,0.6189,0.0,null
1963995463138582724,2025-09-05T15:59:42+00:00,0.7388,0.0,null
1963995509028168006,2025-09-05T15:59:53+00:00,0.5131,0.0,null
1964055354557300804,2025-09-05T19:57:41+00:00,1.2033,0.0,null
1964055385909719332,2025-09-05T19:57:49+00:00,0.7139,0.0,null
1964055441987502244,2025-09-05T19:58:02+00:00,1.3535,0.0,null
1964055471943217661,2025-09-05T19:58:09+00:00,0.9153,0.0,null
1964055487235969319,2025-09-05T19:58:13+00:00,1.3578,0.0,null
1964055571352736002,2025-09-05T19:58:33+00:00,0.9278,0.0,null
1964055665615258056,2025-09-05T19:58:55+00:00,0.5692,0.0,null
1964055723681128641,2025-09-05T19:59:09+00:00,0.6721,0.0,null
1964055729255366901,2025-09-05T19:59:10+00:00,1.0109,0.0,null
1964055739204587845,2025-09-05T19:59:13+00:00,1.4347,0.0,null
1964055738172788841,2025-09-05T19:59:13+00:00,1.1897,0.0,null
1964055754648014852,2025-09-05T19:59:16+00:00,2.4166,0.0,null
1964055794665603094,2025-09-05T19:59:26+00:00,1.2388,0.0,null
1964055794003136637,2025-09-05T19:59:26+00:00,1.1233,0.0,null
1964055802005901674,2025-09-05T19:59:28+00:00,0.682,0.0,null
1964055831072141346,2025-09-05T19:59:35+00:00,0.4201,0.0,null
1964055841285284144,2025-09-05T19:59:37+00:00,1.5475,0.0,null
1964055867034046724,2025-09-05T19:59:43+00:00,1.0641,0.0,null
1964055902064898404,2025-09-05T19:59:52+00:00,1.1309,0.0,null
1964114251162796268,2025-09-05T23:51:43+00:00,0.6937,0.0,null
1964114365352657043,2025-09-05T23:52:10+00:00,0.8468,0.0,null
1964114884200661358,2025-09-05T23:54:14+00:00,1.1255,0.0,null
1964114936319086753,2025-09-05T23:54:26+00:00,1.0378,0.0,null
1964115019152466353,2025-09-05T23:54:46+00:00,0.7347,0.0,null
1964115112140198294,2025-09-05T23:55:08+00:00,1.0269,0.0,null
1964115277295104166,2025-09-05T23:55:48+00:00,0.5645,0.0,null
1964115377626984451,2025-09-05T23:56:12+00:00,0.6649,0.0,null
1964115568996602151,2025-09-05T23:56:57+00:00,0.9002,0.0,null
1964115749150019790,2025-09-05T23:57:40+00:00,0.8849,0.0,null
1964115766917419329,2025-09-05T23:57:44+00:00,1.401,0.0,null
1964115805840228459,2025-09-05T23:57:54+00:00,0.5848,0.0,null
1964115909158572397,2025-09-05T23:58:18+00:00,1.0928,0.0,null
1964115926896279813,2025-09-05T23:58:23+00:00,1.0277,0.0,null
1964115957372117487,2025-09-05T23:58:30+00:00,0.6868,0.0,null
1964115977529921828,2025-09-05T23:58:35+00:00,1.1246,0.0,null
1964116032802410767,2025-09-05T23:58:48+00:00,0.9888,0.0,null
1964116276932182508,2025-09-05T23:59:46+00:00,0.9314,0.0,null
1964116285165355026,2025-09-05T23:59:48+00:00,0.3662,0.0,null
1964116308251046132,2025-09-05T23:59:54+00:00,1.0812,0.0,null
1964174982747214319,2025-09-06T03:53:03+00:00,1.1256,0.0,null
1964175036039774508,2025-09-06T03:53:15+00:00,1.7363,0.0,null
1964175055639740594,2025-09-06T03:53:20+00:00,2.2783,0.0,null
1964175106831159572,2025-09-06T03:53:32+00:00,1.0947,0.0,null
1964175194198569114,2025-09-06T03:53:53+00:00,0.6114,0.0,null
1964175278017859961,2025-09-06T03:54:13+00:00,0.9808,0.0,null
1964175299278426135,2025-09-06T03:54:18+00:00,0.5571,0.0,null
1964175315325927913,2025-09-06T03:54:22+00:00,0.9118,0.0,null
1964175440240922789,2025-09-06T03:54:52+00:00,1.0414,0.0,null
1964175499292283079,2025-09-06T03:55:06+00:00,0.7827,0.0,null
1964175582658228603,2025-09-06T03:55:26+00:00,1.5179,0.0,null
1964175603290005600,2025-09-06T03:55:31+00:00,1.0514,0.0,null
1964175755039871157,2025-09-06T03:56:07+00:00,0.9644,0.0,null
1964175859662934514,2025-09-06T03:56:32+00:00,1.3134,0.0,null
1964176231814897881,2025-09-06T03:58:00+00:00,1.8615,0.0,null
1964176229956776134,2025-09-06T03:58:00+00:00,0.9867,0.0,null
1964176243579904323,2025-09-06T03:58:03+00:00,0.9919,0.0,null
1964176305252958717,2025-09-06T03:58:18+00:00,0.5212,0.0,null
1964176381073400276,2025-09-06T03:58:36+00:00,1.3482,0.0,null
1964176673815089297,2025-09-06T03:59:46+00:00,0.7901,0.0,null
1964236363340927147,2025-09-06T07:56:57+00:00,0.7829,0.0,null
1964236365790388385,2025-09-06T07:56:58+00:00,2.3283,0.0,null
1964236529879994848,2025-09-06T07:57:37+00:00,1.549,0.0,null
1964236627196465443,2025-09-06T07:58:00+00:00,2.2551,0.0,null
1964236646372823199,2025-09-06T07:58:04+00:00,0.9188,0.0,null
1964236682326102083,2025-09-06T07:58:13+00:00,0.7159,0.0,null
1964236736231592350,2025-09-06T07:58:26+00:00,0.7617,0.0,null
1964236788140052803,2025-09-06T07:58:38+00:00,1.2278,0.0,null
1964236786621960658,2025-09-06T07:58:38+00:00,1.2897,0.0,null
1964236790807552504,2025-09-06T07:58:39+00:00,0.7059,0.0,null
